date,open,high,low,close,volume,date,ema26,ema12,daily_black,daily_red,ema60,ema130,weekly_black,weekly_red,fit_env,ema26_highenv,ema26_lowenv,obv_volume,close_from_top_env,weekly_black_deriv,weekly_red_deriv,decision,stock-name,performance
2017-01-13,0.7127803118463444,0.713004207965443,0.7135867613089002,0.7142066803612334,0.09882198160508748,736342.0,0.71459776992553,0.7145159717183797,0.2109023849039077,0.3147451635971925,0.7148195847617761,0.7149850748084399,0.46934146779345176,0.35517853996142856,1,0.7431816807225513,0.6860138591285088,0.20490382738518143,0.02897500036131795,0.0634926700938794,0.15082298791251522,0,DIA,0
2017-01-17,0.7104869278233245,0.7105004181075099,0.7109491826511948,0.7120139983342824,0.09486037473823389,736346.0,0.7144063794372895,0.7141310527362108,0.18915376684461832,0.3015250165706057,0.7147275983215303,0.7149397148622695,0.4699497346208295,0.3601685919031417,1,0.7429826346147811,0.6858301242597978,0.18792642118027647,0.03096863628049873,0.042534354315547696,0.14474793977058326,0,DIA,0
2017-01-18,0.7098062840742834,0.7089982935835529,0.7099166945954434,0.7115110551784942,0.1320401728393507,736347.0,0.714191910973675,0.7137279761888697,0.16837259214128095,0.2875089718938347,0.714622137890611,0.7148873689128988,0.4700904133732168,0.36494780153227546,1,0.7427595874126219,0.685624234534728,0.16429485050763828,0.031248532234127713,0.019980379745634793,0.1378523518627638,0,DIA,0
2017-01-19,0.7096270491343214,0.7087480639885626,0.7077217181683331,0.7091025579914103,0.08691539612521905,736348.0,0.7138149218638775,0.7130163733892605,0.14257693233358817,0.27225296772959817,0.7144411680578503,0.7147990511889066,0.46901493748486983,0.36947245961717085,1,0.7423675187384327,0.6852623249893224,0.1487393776397526,0.03326496074702234,0.005680785847971224,0.13117317982531668,0,DIA,0
2017-01-20,0.7085280657968097,0.7095850259622543,0.7106474767164174,0.7122433254000932,0.19938720469524282,736349.0,0.7136985073110046,0.7128974429293886,0.1306464428637483,0.25734701774371926,0.7143691076428419,0.7147600324745735,0.4690261659160018,0.37380088163016356,1,0.7422464476034448,0.6851505670185644,0.18442422049972182,0.030003122203351662,0.0005949402435070006,0.1251641794779898,0,DIA,0
2017-01-23,0.7097119892833221,0.7092627153048263,0.7096751044135482,0.7115958799196943,0.0925772844797637,736352.0,0.7135427571338705,0.7126972024663587,0.11776858775087304,0.24265455142868284,0.7142781821437223,0.71471172480198,0.4685402135801324,0.3779199830192926,1,0.7420844674192253,0.6850010468485157,0.16785542485351926,0.030488587499530984,0.002485799535075649,0.1199536537820959,0,DIA,0
2017-01-24,0.7094609106931041,0.7132368841410832,0.7117641268262038,0.7154096152972789,0.14830369402135005,736353.0,0.7136810429237527,0.7131144967480387,0.11836384544889657,0.2295713192202843,0.7143152783126914,0.7147223796187021,0.4693853618705194,0.3818967386215199,1,0.7422282846407028,0.6851338012068026,0.19439771990597154,0.026818669343423918,0.023505739910391312,0.11713113189910855,0,DIA,0
2017-01-25,0.7174239561155036,0.717998342509041,0.7194356483408803,0.721094374280538,0.1390458430747074,736354.0,0.7142301785798109,0.714342170214577,0.13540855953207287,0.2196594497794199,0.71453754375426,0.7148196619799515,0.47225465446300896,0.3858253436581064,1,0.7427993857230033,0.6856609714366184,0.21928311346990095,0.021705011442465283,0.04849203873333237,0.11577636472817883,0,DIA,0
2017-01-26,0.7195399761269538,0.7195019609410276,0.721848920095644,0.7221738254119161,0.11394398614591363,736355.0,0.7148185968636706,0.7155470402449369,0.15062367501983068,0.21239252612051576,0.714787913644675,0.7149319392842564,0.47518771004316834,0.3897106639357178,1,0.7434113407382174,0.6862258529891238,0.23967596288403617,0.02123751532630125,0.06084890282183301,0.11419409665106552,0,DIA,0
2017-01-27,0.7198628983674279,0.7191441699678922,0.7219571284508319,0.7218499150063601,0.10188490407058225,736356.0,0.7153394352446105,0.7165167132851558,0.15980637002831707,0.20685714126870536,0.7150194546729269,0.7150375572342121,0.47761241641394686,0.39353247926085816,1,0.743953012654395,0.6867258578348261,0.2214413585265555,0.022103097648034864,0.05236949351165991,0.11095306547260127,0,DIA,0
2017-01-30,0.7167781116345553,0.7156712072756308,0.7146455500065375,0.7173527023999021,0.13440807205815963,736359.0,0.7154885661450024,0.7166453269951167,0.1509974110883495,0.20097716967077314,0.7150959545984015,0.7150729029619326,0.47786377527619395,0.39719905734848143,1,0.7441081087908026,0.6868690234992023,0.1973859988165987,0.02675540639090046,0.02411518368448892,0.1053348330148245,0,DIA,0
2017-01-31,0.7127967760161946,0.712055202889517,0.7115480858392834,0.7136827186855018,0.131845428448059,736360.0,0.7153547996665209,0.7161895411013298,0.1308015286480992,0.19359026008943905,0.7150496189946999,0.7150516787745061,0.47637959694965526,0.4006416895050542,1,0.7439689916531818,0.6867406076798601,0.17378928205051752,0.03028627296767994,-0.0017898548210705273,0.09898777885855399,0,DIA,0
2017-02-01,0.7142673257323748,0.7138811319789314,0.7138531492388593,0.7146540745714568,0.10474815371007296,736361.0,0.7153028941039236,0.7159533154813493,0.11655115569760002,0.18548088067977178,0.7150366503250853,0.7150456084813298,0.47512041874693517,0.4038798951242664,1,0.7439150098680806,0.6866907783397665,0.19253632958914546,0.02926093529662377,-0.01722677005019437,0.09292821704323177,0,DIA,0
2017-02-02,0.7107881472944504,0.7123416597542298,0.7132050262780983,0.7145820110745081,0.07522449376215426,736362.0,0.7152494953610039,0.7157423455726046,0.1038308588358888,0.17688614153831042,0.7150217441201484,0.7150385306583249,0.47365414388036187,0.4069135581136619,1,0.743859475175444,0.6866395155465638,0.17907320770413687,0.0292774641009359,-0.013442719473418994,0.08855017962360187,0,DIA,0
2017-02-03,0.7158815627490673,0.718070050094471,0.7183193739545494,0.7209502472866405,0.13837606025088353,736363.0,0.7156717732814215,0.7165435612209179,0.11276416186100358,0.17013645946701494,0.7152161212731482,0.7151287858740243,0.47459623599824213,0.40985628323907847,1,0.7442986442126784,0.6870449023501646,0.20383872850664717,0.023348396926037962,0.0005658888766063221,0.08563838057047321,0,DIA,0
2017-02-06,0.7174954255800814,0.7185354024457516,0.7195438566960682,0.7205906804633233,0.07893765624099511,736366.0,0.7160361367763772,0.7171661949505188,0.1173442117739439,0.16457938076248116,0.7153923363285637,0.7152121735776777,0.47511053044871054,0.412693424422106,1,0.7446775822474323,0.6873946913053222,0.18971105234508157,0.024086901784108994,0.007468786657323326,0.08268989155994727,0,DIA,0
2017-02-07,0.7205802123129539,0.7206840156696014,0.7218849895473735,0.7216701315947015,0.07424929042647568,736367.0,0.7164534697258828,0.717859108280393,0.12299942624808227,0.160202543445176,0.7155981656815518,0.7153107683565636,0.4757991467393081,0.4154371514793756,1,0.7451116085149181,0.6877953309368474,0.2029996395710412,0.023441476920216586,0.010434346721882226,0.07974175222337045,0,DIA,0
2017-02-08,0.7191815062470298,0.7184995486530366,0.7208765477927749,0.721418284686094,0.06527896948880138,736368.0,0.7168212337970095,0.7184066738812701,0.12523423302472322,0.1565216686640757,0.7157889892554712,0.7154040128806785,0.4761149859224086,0.41807531819429,1,0.7454940831488899,0.688148384445129,0.1913164938454711,0.02407579846279584,0.018938700030323604,0.07765277299596435,0,DIA,0
2017-02-09,0.7203291337227359,0.7235661377360795,0.7231094722888922,0.7257717456293676,0.09935422406595693,736369.0,0.7174842346734804,0.7195397618425159,0.13928687288585562,0.15470747963478937,0.7161162927431399,0.7155622988768416,0.47793830666683723,0.42067805682353127,1,0.7461836040604197,0.6887848652865411,0.209098175868081,0.020411858431052088,0.03984044375226661,0.0773719158802799,0,DIA,0
2017-02-10,0.7256380801281211,0.7267698235059705,0.7277827206285702,0.7294413540130549,0.08205413626290128,736370.0,0.7183699472171526,0.7210630837149065,0.16028178570850207,0.1552942486951802,0.7165531799978913,0.715774192848387,0.4809199152345393,0.42329726805879253,1,0.7471047451058388,0.6896351493284665,0.22378361650619832,0.01766339109278392,0.06957168831135406,0.07897176976157001,0,DIA,0
2017-02-13,0.7292964935060074,0.732032488017924,0.7322936564354664,0.734694482676048,0.07513387323718365,736373.0,0.7195791720659597,0.7231602220166206,0.19147026679717546,0.15910225060065336,0.7171479768070111,0.7160630522350688,0.4856437184343112,0.4260079832925107,1,0.748362338948598,0.6907960051833213,0.23723051980186258,0.013667856272550072,0.10332935473355641,0.08223238213571298,0,DIA,0
2017-02-14,0.7319509667087002,0.7345743725306167,0.7345449913809038,0.7381843076480765,0.10217605206341454,736374.0,0.7209573302572275,0.7254716198060753,0.22472905619936265,0.16601033540051752,0.717837692572292,0.7164007813253438,0.49131130807006246,0.4288472582828391,1,0.7497956234675166,0.6921190370469384,0.2555172316673907,0.011611315819440082,0.13655842089908737,0.08676149683187283,0,DIA,0
2017-02-15,0.7367214599228429,0.7392644967901519,0.7393891938928405,0.7425377685913501,0.10386761620415776,736375.0,0.7225558812449403,0.728097181157656,0.2619543910158372,0.17610970967581432,0.7186475311302939,0.7167998192988706,0.49822427809574926,0.4318636504486178,1,0.7514581164947379,0.6936536459951427,0.2741066871349581,0.008920347903387804,0.16131327080715738,0.09161732504219351,0,DIA,0
2017-02-16,0.7408824046668437,0.7400876401145677,0.7414060774020375,0.7428977107453806,0.13074929328952592,736376.0,0.7240626834301581,0.7303741857096135,0.2892694027784772,0.18802125631819988,0.7194426189865263,0.7171982603896571,0.5047047038329668,0.43503065276967645,1,0.7530251907673645,0.6951001760929517,0.29750722576139726,0.010127480021983937,0.1699379444158855,0.09558504807640172,0,DIA,0
2017-02-17,0.7374324127118359,0.7392308838594815,0.7404269420769691,0.7427554604050495,0.16374143175244626,736377.0,0.7254473335764464,0.732278997201219,0.30692494084412464,0.20053743363671828,0.7202069744428713,0.717588446649434,0.510566790682199,0.4383148326789166,1,0.7544652269195044,0.6964294402333885,0.268201998925586,0.011709766514454878,0.1785731202203935,0.09975638876556527,0,DIA,0
2017-02-21,0.7429351872986413,0.7441846828862752,0.7454830526178156,0.7470488684341992,0.0876488782554982,736381.0,0.7270474472696133,0.734551285083216,0.3307994204810227,0.21424922172559244,0.7210870365409475,0.7180382240812624,0.5176310809588698,0.4417633652128276,1,0.7561293451603979,0.6979655493788288,0.2838887449842445,0.009080476726198716,0.19063846146762198,0.10449465331221357,0,DIA,0
2017-02-22,0.7435469808828536,0.7450104405497433,0.7462773320027712,0.7484195761990785,0.06422240424827654,736382.0,0.7286305679310552,0.7366848683318102,0.35005731023148867,0.228544809989371,0.7219831853821976,0.7185020615181755,0.524654737016023,0.4453673378999231,1,0.7577757906482974,0.699485345213813,0.2953827945005716,0.009356214449218858,0.19730115706799906,0.10896424231901115,0,DIA,0
2017-02-23,0.748330570595741,0.7472363635141348,0.7483359208155302,0.7497546275461967,0.0905901282085285,736383.0,0.7301953130877323,0.7386956005186389,0.3653663058745073,0.24294707271412216,0.7228937244695418,0.718979199930817,0.5316217535651138,0.4491175298853662,1,0.7594031256112417,0.700987500564223,0.3115959436578953,0.009648498065044975,0.1983734051004908,0.11292152644206407,0,DIA,0
2017-02-24,0.7448057415050496,0.7465181672288118,0.7478305727678645,0.7501513521101282,0.10551707498938179,736384.0,0.7316735382005024,0.7404580238404065,0.37444790875226164,0.2567892659812947,0.7237874171790692,0.7194551106511118,0.5381518154094709,0.4529885857777186,1,0.7609404797285225,0.7024065966724823,0.33048060702330484,0.010789127618394345,0.1961031820405881,0.11639006213809332,0,DIA,0
2017-02-27,0.7471436536238011,0.7480258939078804,0.74978057750198,0.7514499963780588,0.09782051227631779,736387.0,0.7331384610284695,0.7421490965385068,0.38139126267328816,0.2699052656330835,0.7246943869888721,0.7199435821889277,0.5446272283156978,0.4569728745837177,1,0.7624639994696083,0.7038129225873306,0.34798779668674157,0.01101400309154954,0.18829618007244903,0.11900726278949009,0,DIA,0
2017-02-28,0.7485101797213813,0.7478107711515902,0.7500334393875406,0.7503318861832133,0.08038972124516874,736388.0,0.734412048076969,0.743407987253077,0.3789588472789606,0.28138459001686006,0.7255349607329489,0.7204075257613595,0.5500698549490107,0.4610205693822087,1,0.7637885300000478,0.7050355661538903,0.3336002407020168,0.013456643816834424,0.20061497807867462,0.12335882419377377,0,DIA,0
2017-03-01,0.7550202621544863,0.7595853807654113,0.7579788633012865,0.761299049625101,0.22351986926942335,736389.0,0.736403677821275,0.7461604583872345,0.4073200805090435,0.29464095743708985,0.7267075538113801,0.721031823835615,0.5594141644145088,0.4652985517749174,1,0.7658598249341261,0.706947530708424,0.3736041688535335,0.0045607753090251,0.21706525489079279,0.12850586097269634,0,DIA,0
2017-03-02,0.7595879467309268,0.7581493616717727,0.7578342097709138,0.7572225827482241,0.0950607882538479,736390.0,0.737945818926975,0.7478623236735407,0.41204321902074925,0.30699909023536975,0.7277080465634077,0.7215843545060365,0.5663853053958314,0.46969362801930503,1,0.767463651684054,0.708427986169896,0.3565908941242534,0.010241068935829878,0.20939820113574384,0.13152289399575914,0,DIA,0
2017-03-03,0.7555239160776359,0.7550263469354904,0.7562813447292761,0.7572946462451728,0.07375587719400453,736391.0,0.7393790653949897,0.7493134502230225,0.41127529089801373,0.3179755324103849,0.7286780990119902,0.7221295497997638,0.572770579863377,0.47417523462122113,1,0.7689542280107893,0.70980390277919,0.3697911739099604,0.011659581765616434,0.1941083870588181,0.13324684060217862,0,DIA,0
2017-03-06,0.7526464282106067,0.7530517739971115,0.7548727574945557,0.7557434044072084,0.07192369597961941,736394.0,0.740591238655154,0.7503026739436666,0.40109480807624165,0.3267249298488962,0.7295654860741285,0.7226427384197248,0.5779380799589273,0.47868666267938226,1,0.7702148882013602,0.7109675891089478,0.35691880432704826,0.014471483794151752,0.17186506346380626,0.13347524223127244,0,DIA,0
2017-03-07,0.7524668190849664,0.7526570088002387,0.7547104449617738,0.7546249188816497,0.07808557830893896,736395.0,0.7416307705237833,0.7509676347033563,0.38502055581843836,0.3328613115299006,0.7303871068219161,0.723131015984029,0.5821181636176302,0.48318368445930615,1,0.7712960013447347,0.7119655397028319,0.34294362675312445,0.01667108246308502,0.14491875219079486,0.13221541801605496,0,DIA,0
2017-03-08,0.7537974233574184,0.7524773663596561,0.752742029778338,0.7526045136520917,0.0903954123052987,736396.0,0.7424436403851395,0.7512194622339309,0.36166760377709456,0.3358935528190789,0.7311155463901184,0.7235809930476635,0.5849908977986658,0.4876100850392783,1,0.7721413860005452,0.7127458947697339,0.32676532640377576,0.01953687234845347,0.11897676621968377,0.12994795580939994,0,DIA,0
2017-03-09,0.7507762481898768,0.7506107282764297,0.7507123716716536,0.7528210794736513,0.1262052195086362,736397.0,0.7432123395768812,0.7514658648861956,0.3399325162260241,0.3363187068619152,0.7318272032125294,0.7240274065808847,0.5875217920310276,0.4919540722997891,1,0.7729408331599564,0.7134838459938059,0.34935260041244265,0.020119753686305142,0.10308062770544453,0.12774310642351785,0,DIA,0
2017-03-10,0.7541929376195056,0.7528004239710989,0.7524891678927774,0.754552855384701,0.08557768220159617,736398.0,0.7440523777848679,0.7519407865013503,0.32449098323616393,0.3350736833223624,0.7325723065624365,0.7244934439672025,0.5903386859157224,0.49623166419613407,1,0.7738144728962626,0.7142902826734732,0.3646686591653201,0.019261617511561635,0.09087620102655833,0.12534425662285323,0,DIA,0
2017-03-13,0.7521790702982634,0.7515081935253279,0.7533018577270534,0.7537950626745993,0.06443466879764967,736401.0,0.7447740581470702,0.7522260597587733,0.30630526951896536,0.33204542923779434,0.7332681346316877,0.7249407969245673,0.592419623562824,0.5004137493859901,1,0.7745650204729531,0.7149830958211874,0.3531366201145056,0.020769957798353778,0.07338836549795615,0.1219447938220806,0,DIA,0
2017-03-14,0.7501648287913428,0.7498570516753992,0.7511170258332419,0.7523519160820579,0.12628760698371164,736402.0,0.7453353809570693,0.7522454222700479,0.2840154977184618,0.3269896469726014,0.733893832384159,0.7253592872933838,0.5935213583610526,0.5044619062979495,1,0.7751487961953522,0.7155219657187865,0.3305346010066926,0.022796880113294282,0.06401544988819631,0.11881484958953636,0,DIA,0
2017-03-15,0.7510999188017077,0.7535544740491369,0.7537534773205807,0.7561040972226654,0.163435128110672,736403.0,0.7461330636434097,0.7528390645704506,0.27514808004990254,0.3215326399281068,0.7346220377887,0.7258286737045179,0.595791236166754,0.508432746727028,1,0.7759783861891462,0.7162877410976732,0.359785007888832,0.019874288966480802,0.06169663053211884,0.11618022141164167,0,DIA,0
2017-03-16,0.7559194303397232,0.7544877930907501,0.7549813415731991,0.7555989020825975,0.08598788180519618,736404.0,0.7468342368611274,0.7532636549569347,0.26347191997742925,0.31542098519645656,0.7353098038311229,0.7262831810079999,0.597450608016502,0.5123030885222225,1,0.7767076063355725,0.7169608673866823,0.344395534653726,0.021108704252974952,0.052958831067536107,0.11286160882290384,0,DIA,0
2017-03-17,0.7550891123193151,0.7536590476112224,0.7556595224104011,0.7549781050828412,0.0818529250815535,736405.0,0.7474374863590321,0.7535274165147665,0.24936368267931946,0.3084675849314948,0.7359546661672447,0.7267212714518906,0.5984809179751268,0.5160499506723488,1,0.7773349858133933,0.7175399869046708,0.32974610530027987,0.022356880730552087,0.04151986319802823,0.10901377415207271,0,DIA,0
2017-03-20,0.7526385703113598,0.752723861184572,0.7546822657026103,0.7548103322540074,0.09425477551791796,736408.0,0.7479836230919932,0.7537247881669573,0.2349393876142832,0.3007277746875778,0.7365728847274664,0.7271501120748236,0.5990947972223581,0.5196605961745232,1,0.7779029680156729,0.7180642781683134,0.3128770847515464,0.023092635761665536,0.008890485541839244,0.10253258480013712,0,DIA,0
2017-03-21,0.7543684307026832,0.7532993892530497,0.7463235459877995,0.7459048604201377,0.1764105002096294,736409.0,0.7478296406718558,0.7525217223597543,0.19287700369581928,0.2893750619516032,0.7368788511436196,0.7274364441106299,0.5957776400583841,0.5229700328651259,1,0.77774282629873,0.7179164550449815,0.281304442021281,0.031837965878592334,-0.03429764352387444,0.09376682732524125,0,DIA,0
2017-03-22,0.7422238603239699,0.7430123385598951,0.7436123255328134,0.7461218015724106,0.11105968382866334,736410.0,0.7477031340718969,0.7515371191617014,0.15840825257584817,0.2755890820173132,0.737181898698662,0.7277217167436342,0.5924077462924437,0.5259890638837049,1,0.7776112594347728,0.717795008709021,0.30118108040217045,0.031489457862362236,-0.06219723155098089,0.08516624293754987,0,DIA,0
2017-03-23,0.7424760614712231,0.7456382553992636,0.745093427394448,0.745760358095527,0.10939347406302978,736411.0,0.747559224740314,0.7506483866899822,0.12845776539831577,0.26010157500478714,0.7374631596624935,0.7279971158482431,0.5887553737287313,0.5287180338769669,1,0.7774615937299266,0.7176568557507014,0.2816026478853397,0.03170123563439964,-0.08618060624025761,0.0761522467979084,0,DIA,0
2017-03-24,0.7444581230097999,0.7441992484895656,0.7418005870303268,0.7437361995588363,0.1154534261067961,736412.0,0.7472760376898342,0.7495849732851906,0.09714507554147789,0.24294825927180724,0.7376688331017178,0.7282374072026033,0.5841632719488129,0.5311286964018297,1,0.7771670791974276,0.7173849961822408,0.26093965010389586,0.03343087963859126,-0.11108469599865121,0.06638733038772797,0,DIA,0
2017-03-27,0.7358091952388613,0.7391815848944984,0.7374944205066855,0.7418565433467564,0.12989385376616308,736415.0,0.746874593664421,0.748395984063893,0.06557766917291272,0.22427767084034464,0.737806135076965,0.7284453329452621,0.5787368732611071,0.5331986171348417,1,0.7767495774109978,0.7169996099178442,0.23769221169777457,0.03489303406424138,-0.11798835191320904,0.05792075794543618,0,DIA,0
2017-03-28,0.7390526366993829,0.7448106303507583,0.7414748347943966,0.7473510096583853,0.10079190259886048,736416.0,0.7469098837380479,0.748235218770738,0.057425167628449514,0.20671424944961883,0.7381190817845525,0.7287339692309587,0.5755011486413781,0.535037857635126,1,0.7767862790875698,0.717033488388526,0.2557311987596333,0.029435269429184507,-0.11375553956917718,0.050732624075935255,0,DIA,0
2017-03-29,0.7442781396984812,0.74297648476718,0.7452200461989561,0.745760358095527,0.06620340709813678,736417.0,0.7468247336904538,0.7478544709745516,0.045367249525097866,0.18973035472072186,0.7383696154340926,0.72899391409912,0.5714878550961963,0.5366226401334335,1,0.7766977230380719,0.7169517443428356,0.2438826040481395,0.030937364942544954,-0.11075634283291762,0.04390696443226257,0,DIA,0
2017-03-30,0.7434493184207867,0.7454940932743888,0.7459617243001399,0.7481099283606268,0.08116852788196416,736418.0,0.7469199332956518,0.7478937721108708,0.042812664202273545,0.17426533466614838,0.7386889699562741,0.7292857616450972,0.5683296629588738,0.5380012063432353,1,0.7767967306274779,0.7170431359638256,0.25840954506760017,0.028686802266851053,-0.1100571034296774,0.03725847709499638,0,DIA,0
2017-03-31,0.7449628994899848,0.7443071833447182,0.746504644693357,0.7458688286716634,0.11906753559433775,736419.0,0.7468420736938748,0.7475822423509927,0.03325587595677542,0.15942223374937226,0.7389243751600574,0.7295389382409225,0.5641307206604608,0.5391372721831147,1,0.7767157566416298,0.7169683907461197,0.23709972077921587,0.030846927969966464,-0.11707598377771782,0.030090530077832186,0,DIA,0
2017-04-03,0.7442418436876747,0.7432282082702002,0.7413662507157531,0.7455434169432542,0.12637583451148088,736422.0,0.7467458768975326,0.7472685769036482,0.024363174545902304,0.14520549067532276,0.7391413929234409,0.7297832814272177,0.5597174517713,0.5400320625999924,1,0.7766157119734339,0.7168760418216312,0.21448191136294661,0.03107229503017972,-0.11950762888405721,0.023427676746467178,0,DIA,0
2017-04-04,0.7424401396460951,0.7437316552762404,0.7447316057067884,0.7469895661815018,0.0727970260058686,736423.0,0.7467639279556044,0.7472256521771642,0.021678831500585943,0.1322026844464031,0.7393987100794429,0.7300459727975122,0.5558187933624011,0.540718442198358,1,0.7766344850738286,0.7168933708373803,0.2275105830756731,0.029644918892326788,-0.12184709066692222,0.016958808916567675,0,DIA,0
2017-04-05,0.7480978271037654,0.7504938299730984,0.7459977937518691,0.7455794486917285,0.11709869714691774,736424.0,0.7466761887508729,0.7469723901024818,0.014881773570129138,0.11985311488047953,0.7396013572470588,0.7302831251012407,0.5512569629833383,0.5411766387542267,1,0.7765432363009079,0.7168091412008379,0.2065531268879412,0.030963787609179394,-0.12588440380755125,0.01048493141939026,0,DIA,0
