LNG,yes
PBR,yes
TWTR,yes
GM,yes
NKE,yes
EXAS,yes
BAX,yes
ENTG,yes
HDS,yes
FL,yes
TEAM,yes
KMI,yes
HBM,yes
NFLX,yes
SJR,yes
ENBL,maybe
OSK,maybe
PLNT,maybe
GNTX,maybe
A,maybe
BRX,maybe
HOLX,maybe
MSCI,maybe
PANW,maybe
CB,maybe
GNW,maybe
